#	startTime:1560566696875
#	SiteID:5cd56b6ae2acfd2d33b59ccb	SiteName:七宝万科广场	FloorId:5cd56b6be2acfd2d33b59d6e	FloorName:F1
#	Brand:vivo	Model:vivo X20A	AndroidName:8.1.0	APILevel:27	
#	type:1	name:LSM6DS3TRCTRC Accelerometer	version:1	vendor:STMicroelectronics	resolution:5.950928E-4	power:0.15	maximumRange:78.4532
#	type:4	name:LSM6DS3TRCTRC Gyroscope	version:1	vendor:STMicroelectronics	resolution:6.1035156E-4	power:0.45	maximumRange:17.453293
#	type:2	name:AK09911 Magnetometer	version:1	vendor:AKM	resolution:0.1	power:0.24	maximumRange:4900.0
#	VersionName:v20190612-nightly	VersionCode:263	
1560566696876	TYPE_WAYPOINT	99.96519	126.53091
1560566717120	TYPE_GYROSCOPE_UNCALIBRATED	-0.2886505	-0.14538574	0.07267761
1560566717120	TYPE_ACCELEROMETER_UNCALIBRATED	-1.2155609	-0.021530151	8.925232
1560566717139	TYPE_ACCELEROMETER	-1.0576324	-0.44985962	8.629715
1560566717139	TYPE_MAGNETIC_FIELD	4.62	-33.719997	-30.66
1560566717139	TYPE_GYROSCOPE	-0.39741516	-0.32772827	0.061813354
1560566717139	TYPE_ROTATION_VECTOR	0.010797822	0.04905895	0.99819183
1560566717139	TYPE_MAGNETIC_FIELD_UNCALIBRATED	71.4	-62.399998	-79.14
1560566717139	TYPE_GYROSCOPE_UNCALIBRATED	-0.2886505	-0.14538574	0.07267761
1560566717139	TYPE_ACCELEROMETER_UNCALIBRATED	-1.2155609	-0.021530151	8.925232
1560566717158	TYPE_ACCELEROMETER	-1.2789612	-0.16630554	8.784058
1560566717158	TYPE_MAGNETIC_FIELD	4.62	-33.719997	-30.66
1560566717158	TYPE_GYROSCOPE	-0.29144287	-0.14538574	0.07585144
1560566717158	TYPE_ROTATION_VECTOR	0.010797822	0.04905895	0.99819183
1560566717158	TYPE_MAGNETIC_FIELD_UNCALIBRATED	71.4	-62.399998	-79.14
1560566717158	TYPE_GYROSCOPE_UNCALIBRATED	-0.2886505	-0.14538574	0.07267761
1560566717158	TYPE_ACCELEROMETER_UNCALIBRATED	-1.2155609	-0.021530151	8.925232
1560566717177	TYPE_ACCELEROMETER	-0.9678955	0.09811401	8.998215
1560566717177	TYPE_MAGNETIC_FIELD	4.2	-33.899998	-30.539999
1560566717177	TYPE_GYROSCOPE	-0.16131592	0.0806427	0.15374756
1560566717177	TYPE_ROTATION_VECTOR	0.013175069	0.045579314	0.99834
1560566717177	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.979996	-62.579998	-79.02
1560566717177	TYPE_GYROSCOPE_UNCALIBRATED	-0.2886505	-0.14538574	0.07267761
1560566717177	TYPE_ACCELEROMETER_UNCALIBRATED	-0.702301	0.23330688	8.829514
1560566717197	TYPE_ACCELEROMETER	-0.54437256	0.3864441	8.608185
1560566717197	TYPE_MAGNETIC_FIELD	3.8999999	-34.5	-30.66
1560566717197	TYPE_GYROSCOPE	-0.06877136	0.11820984	0.14305115
1560566717197	TYPE_ROTATION_VECTOR	0.013324832	0.043373223	0.998471
1560566717197	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.68	-63.18	-79.14
1560566717197	TYPE_GYROSCOPE_UNCALIBRATED	-0.15852356	0.0806427	0.15057373
1560566717197	TYPE_ACCELEROMETER_UNCALIBRATED	-0.4510498	0.5348053	8.4131775
1560566717216	TYPE_ACCELEROMETER	-0.39242554	0.6915283	8.263626
1560566717216	TYPE_MAGNETIC_FIELD	3.84	-34.739998	-30.539999
1560566717216	TYPE_GYROSCOPE	-0.083740234	0.024139404	0.077682495
1560566717216	TYPE_ROTATION_VECTOR	0.0061352183	0.040777657	0.9986935
1560566717216	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.619995	-63.42	-79.02
1560566717216	TYPE_GYROSCOPE_UNCALIBRATED	-0.065979004	0.11820984	0.13987732
1560566717216	TYPE_ACCELEROMETER_UNCALIBRATED	-0.38046265	0.8147583	8.238495
1560566717235	TYPE_ACCELEROMETER	-0.3254242	0.86260986	8.373688
1560566717235	TYPE_MAGNETIC_FIELD	3.72	-34.8	-30.539999
1560566717235	TYPE_GYROSCOPE	-0.14360046	-0.08062744	0.02973938
1560566717235	TYPE_ROTATION_VECTOR	0.0017400536	0.04138204	0.9987156
1560566717235	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.5	-63.48	-79.02
1560566717235	TYPE_GYROSCOPE_UNCALIBRATED	-0.080947876	0.024139404	0.07450867
1560566717235	TYPE_ACCELEROMETER_UNCALIBRATED	-0.8063812	1.2215424	7.027725
1560566717254	TYPE_ACCELEROMETER	-1.1473541	1.5828552	5.971298
1560566717254	TYPE_MAGNETIC_FIELD	3.4199998	-34.559998	-30.539999
1560566717254	TYPE_GYROSCOPE	-0.32136536	0.056518555	0.084106445
1560566717254	TYPE_ROTATION_VECTOR	0.0020273724	0.040288255	0.99877304
1560566717254	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.5	-63.48	-79.02
1560566717254	TYPE_GYROSCOPE_UNCALIBRATED	-0.1408081	-0.08062744	0.026565552
1560566717254	TYPE_ACCELEROMETER_UNCALIBRATED	-0.8063812	1.2215424	7.027725
1560566717274	TYPE_ACCELEROMETER	0.77407837	0.14356995	8.428726
1560566717274	TYPE_MAGNETIC_FIELD	3.3	-34.62	-30.96
1560566717274	TYPE_GYROSCOPE	-0.34274292	-0.088272095	0.0056152344
1560566717274	TYPE_ROTATION_VECTOR	0.0026098455	0.038369104	0.99885404
1560566717274	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.08	-63.3	-79.44
1560566717274	TYPE_GYROSCOPE_UNCALIBRATED	-0.318573	0.056518555	0.08093262
1560566717274	TYPE_ACCELEROMETER_UNCALIBRATED	-0.022735596	0.92723083	7.428528
1560566717293	TYPE_ACCELEROMETER	-0.009567261	0.3708954	9.353546
1560566717293	TYPE_MAGNETIC_FIELD	3.3	-34.62	-30.96
1560566717293	TYPE_GYROSCOPE	-0.18972778	0.026275635	-0.10984802
1560566717293	TYPE_ROTATION_VECTOR	0.0026098455	0.038369104	0.99885404
1560566717293	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.08	-63.3	-79.44
1560566717293	TYPE_GYROSCOPE_UNCALIBRATED	-0.33995056	-0.088272095	0.0024414062
1560566717293	TYPE_ACCELEROMETER_UNCALIBRATED	-0.56710815	0.28953552	9.88356
1560566717312	TYPE_ACCELEROMETER	-0.6472626	0.2093811	9.479172
1560566717312	TYPE_MAGNETIC_FIELD	3.3	-34.62	-30.9
1560566717312	TYPE_GYROSCOPE	0.009719849	0.03878784	-0.114730835
1560566717312	TYPE_ROTATION_VECTOR	0.0026619358	0.033165768	0.9990596
1560566717312	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.08	-63.3	-79.38
1560566717312	TYPE_GYROSCOPE_UNCALIBRATED	0.012512207	0.03878784	-0.11790466
1560566717312	TYPE_ACCELEROMETER_UNCALIBRATED	-0.56710815	0.28953552	9.88356
1560566717331	TYPE_ACCELEROMETER	-0.51924133	0.42114258	10.137207
1560566717331	TYPE_MAGNETIC_FIELD	4.08	-35.16	-31.8
1560566717331	TYPE_GYROSCOPE	0.07569885	-0.014663696	-0.12451172
1560566717331	TYPE_ROTATION_VECTOR	-0.0091735665	0.05611283	0.9969447
1560566717331	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.86	-63.84	-80.28
1560566717331	TYPE_GYROSCOPE_UNCALIBRATED	0.06718445	0.0048980713	-0.32987976
1560566717331	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43669128	0.84347534	11.052444
1560566717351	TYPE_ACCELEROMETER	-0.69511414	0.88534546	9.586853
1560566717351	TYPE_MAGNETIC_FIELD	4.08	-35.16	-31.8
1560566717351	TYPE_GYROSCOPE	0.13433838	-0.030532837	-0.17703247
1560566717351	TYPE_ROTATION_VECTOR	-0.0091735665	0.05611283	0.9969447
1560566717351	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.86	-63.84	-80.28
1560566717351	TYPE_GYROSCOPE_UNCALIBRATED	0.06718445	0.0048980713	-0.32987976
1560566717351	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43669128	0.84347534	11.052444
1560566717370	TYPE_ACCELEROMETER	-0.72024536	1.3507538	9.2434845
1560566717370	TYPE_MAGNETIC_FIELD	4.08	-35.16	-31.8
1560566717370	TYPE_GYROSCOPE	0.100738525	-0.15301514	-0.24423218
1560566717370	TYPE_ROTATION_VECTOR	-0.0091735665	0.05611283	0.9969447
1560566717370	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.86	-63.84	-80.28
1560566717370	TYPE_GYROSCOPE_UNCALIBRATED	0.06718445	0.0048980713	-0.32987976
1560566717370	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43669128	0.84347534	11.052444
1560566717389	TYPE_ACCELEROMETER	-0.776474	1.5409851	9.487549
1560566717389	TYPE_MAGNETIC_FIELD	4.08	-35.16	-31.8
1560566717389	TYPE_GYROSCOPE	0.1227417	-0.22814941	-0.3028717
1560566717389	TYPE_ROTATION_VECTOR	-0.0091735665	0.05611283	0.9969447
1560566717389	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.86	-63.84	-80.28
1560566717389	TYPE_GYROSCOPE_UNCALIBRATED	0.06718445	0.0048980713	-0.32987976
1560566717389	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43669128	0.84347534	11.052444
1560566717408	TYPE_ACCELEROMETER	-1.0552368	1.6893463	9.463623
1560566717408	TYPE_MAGNETIC_FIELD	4.08	-35.16	-31.8
1560566717408	TYPE_GYROSCOPE	0.24765015	-0.15148926	-0.28944397
1560566717408	TYPE_ROTATION_VECTOR	-0.0091735665	0.05611283	0.9969447
1560566717408	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.86	-63.84	-80.28
1560566717408	TYPE_GYROSCOPE_UNCALIBRATED	0.06718445	0.0048980713	-0.32987976
1560566717408	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43669128	0.84347534	11.052444
1560566717428	TYPE_ACCELEROMETER	-1.4117737	1.7575378	9.006592
1560566717428	TYPE_MAGNETIC_FIELD	4.08	-35.16	-31.8
1560566717428	TYPE_GYROSCOPE	0.25224304	-0.09346008	-0.21490479
1560566717428	TYPE_ROTATION_VECTOR	-0.0091735665	0.05611283	0.9969447
1560566717428	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.86	-63.84	-80.28
1560566717428	TYPE_GYROSCOPE_UNCALIBRATED	0.06718445	0.0048980713	-0.32987976
1560566717428	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43669128	0.84347534	11.052444
1560566717447	TYPE_ACCELEROMETER	-1.1557465	1.3555298	9.762711
1560566717447	TYPE_MAGNETIC_FIELD	4.08	-35.16	-31.8
1560566717447	TYPE_GYROSCOPE	0.080581665	-0.17713928	-0.15534973
1560566717447	TYPE_ROTATION_VECTOR	-0.0091735665	0.05611283	0.9969447
1560566717447	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.86	-63.84	-80.28
1560566717447	TYPE_GYROSCOPE_UNCALIBRATED	0.06718445	0.0048980713	-0.32987976
1560566717447	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43669128	0.84347534	11.052444
1560566717466	TYPE_ACCELEROMETER	-0.99542236	0.8446655	10.863419
1560566717466	TYPE_MAGNETIC_FIELD	4.08	-35.16	-31.8
1560566717466	TYPE_GYROSCOPE	-0.026016235	-0.27059937	-0.18284607
1560566717466	TYPE_ROTATION_VECTOR	-0.0091735665	0.05611283	0.9969447
1560566717466	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.86	-63.84	-80.28
1560566717466	TYPE_GYROSCOPE_UNCALIBRATED	0.06718445	0.0048980713	-0.32987976
1560566717466	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43669128	0.84347534	11.052444
1560566717485	TYPE_ACCELEROMETER	-0.86979675	0.59103394	11.1302185
1560566717485	TYPE_MAGNETIC_FIELD	4.08	-35.16	-31.8
1560566717485	TYPE_GYROSCOPE	0.017974854	-0.21165466	-0.20819092
1560566717485	TYPE_ROTATION_VECTOR	-0.0091735665	0.05611283	0.9969447
1560566717485	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.86	-63.84	-80.28
1560566717485	TYPE_GYROSCOPE_UNCALIBRATED	0.06718445	0.0048980713	-0.32987976
1560566717485	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43669128	0.84347534	11.052444
1560566717505	TYPE_ACCELEROMETER	-0.34098816	0.6233368	10.922043
1560566717505	TYPE_MAGNETIC_FIELD	4.08	-35.16	-31.8
1560566717505	TYPE_GYROSCOPE	0.07142639	-0.074523926	-0.23538208
1560566717505	TYPE_ROTATION_VECTOR	-0.0091735665	0.05611283	0.9969447
1560566717505	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.86	-63.84	-80.28
1560566717505	TYPE_GYROSCOPE_UNCALIBRATED	0.06718445	0.0048980713	-0.32987976
1560566717505	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43669128	0.84347534	11.052444
1560566717524	TYPE_ACCELEROMETER	-0.19262695	0.70947266	10.961517
1560566717524	TYPE_MAGNETIC_FIELD	4.08	-35.16	-31.8
1560566717524	TYPE_GYROSCOPE	0.06439209	0.0048980713	-0.32670593
1560566717524	TYPE_ROTATION_VECTOR	-0.0091735665	0.05611283	0.9969447
1560566717524	TYPE_MAGNETIC_FIELD_UNCALIBRATED	70.86	-63.84	-80.28
1560566717524	TYPE_GYROSCOPE_UNCALIBRATED	0.06718445	0.0048980713	-0.32987976
1560566717524	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43669128	0.84347534	11.052444
1560566717543	TYPE_ACCELEROMETER	-0.673584	1.0001984	11.082352
1560566717543	TYPE_MAGNETIC_FIELD	4.5	-36.0	-30.119999
1560566717543	TYPE_GYROSCOPE	0.06896973	0.028411865	-0.36488342
1560566717543	TYPE_ROTATION_VECTOR	-0.0032858783	0.048896246	0.9958511
1560566717543	TYPE_MAGNETIC_FIELD_UNCALIBRATED	71.28	-64.68	-78.6
1560566717543	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717543	TYPE_ACCELEROMETER_UNCALIBRATED	-0.3098755	0.33140564	8.300705
1560566717562	TYPE_ACCELEROMETER	-0.41874695	1.2179565	10.880173
1560566717562	TYPE_MAGNETIC_FIELD	4.5	-36.0	-30.119999
1560566717562	TYPE_GYROSCOPE	0.086380005	-0.010696411	-0.30532837
1560566717562	TYPE_ROTATION_VECTOR	-0.0032858783	0.048896246	0.9958511
1560566717562	TYPE_MAGNETIC_FIELD_UNCALIBRATED	71.28	-64.68	-78.6
1560566717562	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717562	TYPE_ACCELEROMETER_UNCALIBRATED	-0.3098755	0.33140564	8.300705
1560566717582	TYPE_ACCELEROMETER	0.13877869	1.311264	10.175476
1560566717582	TYPE_MAGNETIC_FIELD	4.5	-36.0	-30.119999
1560566717582	TYPE_GYROSCOPE	0.035690308	-0.06626892	-0.27874756
1560566717582	TYPE_ROTATION_VECTOR	-0.0032858783	0.048896246	0.9958511
1560566717582	TYPE_MAGNETIC_FIELD_UNCALIBRATED	71.28	-64.68	-78.6
1560566717582	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717582	TYPE_ACCELEROMETER_UNCALIBRATED	-0.3098755	0.33140564	8.300705
1560566717601	TYPE_ACCELEROMETER	0.37327576	0.9990082	10.069
1560566717601	TYPE_MAGNETIC_FIELD	4.5	-36.0	-30.119999
1560566717601	TYPE_GYROSCOPE	-0.079452515	-0.15423584	-0.30776978
1560566717601	TYPE_ROTATION_VECTOR	-0.0032858783	0.048896246	0.9958511
1560566717601	TYPE_MAGNETIC_FIELD_UNCALIBRATED	71.28	-64.68	-78.6
1560566717601	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717601	TYPE_ACCELEROMETER_UNCALIBRATED	-0.3098755	0.33140564	8.300705
1560566717620	TYPE_ACCELEROMETER	0.23449707	0.5096741	10.153946
1560566717620	TYPE_MAGNETIC_FIELD	4.5	-36.0	-30.119999
1560566717620	TYPE_GYROSCOPE	-0.07672119	-0.22601318	-0.3615265
1560566717620	TYPE_ROTATION_VECTOR	-0.0032858783	0.048896246	0.9958511
1560566717620	TYPE_MAGNETIC_FIELD_UNCALIBRATED	71.28	-64.68	-78.6
1560566717620	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717620	TYPE_ACCELEROMETER_UNCALIBRATED	-0.3098755	0.33140564	8.300705
1560566717639	TYPE_ACCELEROMETER	-0.18904114	0.30747986	9.585648
1560566717639	TYPE_MAGNETIC_FIELD	4.5	-36.0	-30.119999
1560566717639	TYPE_GYROSCOPE	0.036895752	-0.15208435	-0.37709045
1560566717639	TYPE_ROTATION_VECTOR	-0.0032858783	0.048896246	0.9958511
1560566717639	TYPE_MAGNETIC_FIELD_UNCALIBRATED	71.28	-64.68	-78.6
1560566717639	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717639	TYPE_ACCELEROMETER_UNCALIBRATED	-0.3098755	0.33140564	8.300705
1560566717659	TYPE_ACCELEROMETER	-0.49890137	0.24287415	8.894119
1560566717659	TYPE_MAGNETIC_FIELD	4.5	-36.0	-30.119999
1560566717659	TYPE_GYROSCOPE	0.13708496	-0.010696411	-0.3612213
1560566717659	TYPE_ROTATION_VECTOR	-0.0032858783	0.048896246	0.9958511
1560566717659	TYPE_MAGNETIC_FIELD_UNCALIBRATED	71.28	-64.68	-78.6
1560566717659	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717659	TYPE_ACCELEROMETER_UNCALIBRATED	-0.3098755	0.33140564	8.300705
1560566717678	TYPE_ACCELEROMETER	-0.3529358	0.2871399	8.382065
1560566717678	TYPE_MAGNETIC_FIELD	4.5	-36.0	-30.119999
1560566717678	TYPE_GYROSCOPE	0.1929779	0.076660156	-0.33067322
1560566717678	TYPE_ROTATION_VECTOR	-0.0032858783	0.048896246	0.9958511
1560566717678	TYPE_MAGNETIC_FIELD_UNCALIBRATED	71.28	-64.68	-78.6
1560566717678	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717678	TYPE_ACCELEROMETER_UNCALIBRATED	-0.3098755	0.33140564	8.300705
1560566717697	TYPE_ACCELEROMETER	-0.21894836	0.42712402	8.199005
1560566717697	TYPE_MAGNETIC_FIELD	5.94	-36.66	-29.64
1560566717697	TYPE_GYROSCOPE	0.18016052	0.13165283	-0.28607178
1560566717697	TYPE_ROTATION_VECTOR	-0.009179981	0.047214136	0.9946109
1560566717697	TYPE_MAGNETIC_FIELD_UNCALIBRATED	72.72	-65.34	-78.119995
1560566717697	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717697	TYPE_ACCELEROMETER_UNCALIBRATED	-0.34217834	0.19023132	8.307892
1560566717716	TYPE_ACCELEROMETER	0.25364685	0.2524414	8.880966
1560566717716	TYPE_MAGNETIC_FIELD	5.94	-36.66	-29.64
1560566717716	TYPE_GYROSCOPE	0.10317993	0.14355469	-0.26501465
1560566717716	TYPE_ROTATION_VECTOR	-0.009179981	0.047214136	0.9946109
1560566717716	TYPE_MAGNETIC_FIELD_UNCALIBRATED	72.72	-65.34	-78.119995
1560566717716	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717716	TYPE_ACCELEROMETER_UNCALIBRATED	-0.34217834	0.19023132	8.307892
1560566717736	TYPE_ACCELEROMETER	-0.18544006	-0.11366272	9.683762
1560566717736	TYPE_MAGNETIC_FIELD	5.94	-36.66	-29.64
1560566717736	TYPE_GYROSCOPE	0.11601257	0.027191162	-0.3297577
1560566717736	TYPE_ROTATION_VECTOR	-0.009179981	0.047214136	0.9946109
1560566717736	TYPE_MAGNETIC_FIELD_UNCALIBRATED	72.72	-65.34	-78.119995
1560566717736	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717736	TYPE_ACCELEROMETER_UNCALIBRATED	-0.34217834	0.19023132	8.307892
1560566717755	TYPE_ACCELEROMETER	-0.7956085	-0.015563965	8.557938
1560566717755	TYPE_MAGNETIC_FIELD	5.94	-36.66	-29.64
1560566717755	TYPE_GYROSCOPE	0.09951782	-0.06413269	-0.31204224
1560566717755	TYPE_ROTATION_VECTOR	-0.009179981	0.047214136	0.9946109
1560566717755	TYPE_MAGNETIC_FIELD_UNCALIBRATED	72.72	-65.34	-78.119995
1560566717755	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717755	TYPE_ACCELEROMETER_UNCALIBRATED	-0.34217834	0.19023132	8.307892
1560566717774	TYPE_ACCELEROMETER	-0.7082825	0.18066406	8.147568
1560566717774	TYPE_MAGNETIC_FIELD	5.94	-36.66	-29.64
1560566717774	TYPE_GYROSCOPE	-0.060531616	-0.10475159	-0.20513916
1560566717774	TYPE_ROTATION_VECTOR	-0.009179981	0.047214136	0.9946109
1560566717774	TYPE_MAGNETIC_FIELD_UNCALIBRATED	72.72	-65.34	-78.119995
1560566717774	TYPE_GYROSCOPE_UNCALIBRATED	0.19577026	0.076660156	-0.33384705
1560566717774	TYPE_ACCELEROMETER_UNCALIBRATED	-0.34217834	0.19023132	8.307892
1560566717231	TYPE_BEACON	8bce544d615e02853ddbe0c4a69f467cf62b8856	845b26f1022a3c020dced9836a1c043d66da6963	b7e605e9e87c827a188562e8feaed8c6cd2d2993	0	-75	Infinity	0a88eddffa5d4b076cc2d9b56011fd2ec280c6341560566717793	TYPE_ACCELEROMETER	0.12921143	0.122039795	8.675186
1560566717793	TYPE_MAGNETIC_FIELD	5.94	-36.66	-29.64
1560566717793	TYPE_GYROSCOPE	-0.20500183	-0.1508789	-0.12113953
1560566717793	TYPE_ROTATION_VECTOR	-0.009179981	0.047214136	0.9946109
1560566717793	TYPE_MAGNETIC_FIELD_UNCALIBRATED	72.72	-65.34	-78.119995
1560566717793	TYPE_GYROSCOPE_UNCALIBRATED	-0.057739258	-0.10475159	-0.20831299
1560566717793	TYPE_ACCELEROMETER_UNCALIBRATED	-0.08016968	0.8829498	8.526825
1560566717812	TYPE_ACCELEROMETER	0.4355011	-0.08494568	9.255447
1560566717812	TYPE_MAGNETIC_FIELD	5.94	-36.66	-29.64
1560566717812	TYPE_GYROSCOPE	-0.17323303	-0.04977417	-0.12939453
1560566717812	TYPE_ROTATION_VECTOR	-0.009179981	0.047214136	0.9946109
1560566717812	TYPE_MAGNETIC_FIELD_UNCALIBRATED	72.72	-65.34	-78.119995
1560566717812	TYPE_GYROSCOPE_UNCALIBRATED	-0.057739258	-0.10475159	-0.20831299
1560566717812	TYPE_ACCELEROMETER_UNCALIBRATED	-0.08016968	0.8829498	8.526825
1560566717832	TYPE_ACCELEROMETER	0.19262695	0.061019897	8.780472
1560566717832	TYPE_MAGNETIC_FIELD	5.94	-36.66	-29.64
1560566717832	TYPE_GYROSCOPE	-0.08282471	0.016815186	-0.1678772
1560566717832	TYPE_ROTATION_VECTOR	-0.009179981	0.047214136	0.9946109
1560566717832	TYPE_MAGNETIC_FIELD_UNCALIBRATED	72.72	-65.34	-78.119995
1560566717832	TYPE_GYROSCOPE_UNCALIBRATED	-0.057739258	-0.10475159	-0.20831299
1560566717832	TYPE_ACCELEROMETER_UNCALIBRATED	-0.08016968	0.8829498	8.526825
1560566717851	TYPE_ACCELEROMETER	0.08615112	0.46421814	8.5208435
1560566717851	TYPE_MAGNETIC_FIELD	5.94	-36.66	-29.64
1560566717851	TYPE_GYROSCOPE	-0.1222229	-0.007019043	-0.18772888
1560566717851	TYPE_ROTATION_VECTOR	-0.009179981	0.047214136	0.9946109
1560566717851	TYPE_MAGNETIC_FIELD_UNCALIBRATED	72.72	-65.34	-78.119995
1560566717851	TYPE_GYROSCOPE_UNCALIBRATED	-0.057739258	-0.10475159	-0.20831299
1560566717851	TYPE_ACCELEROMETER_UNCALIBRATED	-0.08016968	0.8829498	8.526825
1560566717870	TYPE_ACCELEROMETER	0.42591858	0.77049255	8.871399
1560566717870	TYPE_MAGNETIC_FIELD	5.94	-36.66	-29.64
1560566717870	TYPE_GYROSCOPE	-0.1710968	-0.028396606	-0.18589783
1560566717870	TYPE_ROTATION_VECTOR	-0.009179981	0.047214136	0.9946109
1560566717870	TYPE_MAGNETIC_FIELD_UNCALIBRATED	72.72	-65.34	-78.119995
1560566717870	TYPE_GYROSCOPE_UNCALIBRATED	-0.057739258	-0.10475159	-0.20831299
1560566717870	TYPE_ACCELEROMETER_UNCALIBRATED	-0.08016968	0.8829498	8.526825
1560566717889	TYPE_ACCELEROMETER	0.31585693	0.8781738	9.016159
1560566717889	TYPE_MAGNETIC_FIELD	5.94	-36.66	-29.64
1560566717889	TYPE_GYROSCOPE	-0.139328	0.031463623	-0.18467712
1560566717889	TYPE_ROTATION_VECTOR	-0.009179981	0.047214136	0.9946109
1560566717889	TYPE_MAGNETIC_FIELD_UNCALIBRATED	72.72	-65.34	-78.119995
1560566717889	TYPE_GYROSCOPE_UNCALIBRATED	-0.057739258	-0.10475159	-0.20831299
1560566717889	TYPE_ACCELEROMETER_UNCALIBRATED	-0.08016968	0.8829498	8.526825
1560566717909	TYPE_ACCELEROMETER	0.08375549	0.879364	8.695526
1560566717909	TYPE_MAGNETIC_FIELD	5.94	-36.66	-29.64
1560566717909	TYPE_GYROSCOPE	-0.11489868	0.031158447	-0.17367554
1560566717909	TYPE_ROTATION_VECTOR	-0.009179981	0.047214136	0.9946109
1560566717909	TYPE_MAGNETIC_FIELD_UNCALIBRATED	72.72	-65.34	-78.119995
1560566717909	TYPE_GYROSCOPE_UNCALIBRATED	-0.057739258	-0.10475159	-0.20831299
1560566717909	TYPE_ACCELEROMETER_UNCALIBRATED	-0.08016968	0.8829498	8.526825
1560566717928	TYPE_ACCELEROMETER	-0.14356995	0.8757782	8.534012
1560566717928	TYPE_MAGNETIC_FIELD	7.44	-36.66	-30.539999
1560566717928	TYPE_GYROSCOPE	-0.17414856	-0.011291504	-0.15534973
1560566717928	TYPE_ROTATION_VECTOR	-0.0040120417	0.028768841	0.9933653
1560566717928	TYPE_MAGNETIC_FIELD_UNCALIBRATED	74.22	-65.34	-79.02
1560566717928	TYPE_GYROSCOPE_UNCALIBRATED	-0.23275757	0.025970459	-0.0476532
1560566717928	TYPE_ACCELEROMETER_UNCALIBRATED	0.06460571	1.0600281	9.394226
1560566717947	TYPE_ACCELEROMETER	-0.17826843	0.8410797	8.880966
1560566717947	TYPE_MAGNETIC_FIELD	7.44	-36.66	-30.539999
1560566717947	TYPE_GYROSCOPE	-0.24531555	-0.026565552	-0.13887024
1560566717947	TYPE_ROTATION_VECTOR	-0.0040120417	0.028768841	0.9933653
1560566717947	TYPE_MAGNETIC_FIELD_UNCALIBRATED	74.22	-65.34	-79.02
1560566717947	TYPE_GYROSCOPE_UNCALIBRATED	-0.23275757	0.025970459	-0.0476532
1560566717947	TYPE_ACCELEROMETER_UNCALIBRATED	0.06460571	1.0600281	9.394226
1560566717966	TYPE_ACCELEROMETER	-0.496521	0.84706116	9.223145
1560566717966	TYPE_MAGNETIC_FIELD	7.44	-36.66	-30.539999
1560566717966	TYPE_GYROSCOPE	-0.24958801	-6.1035156E-4	-0.10954285
1560566717966	TYPE_ROTATION_VECTOR	-0.0040120417	0.028768841	0.9933653
