#	startTime:1560566366968
#	SiteID:5cd56b6ae2acfd2d33b59ccb	SiteName:七宝万科广场	FloorId:5cd56b6be2acfd2d33b59d6e	FloorName:F1
#	Brand:vivo	Model:vivo X20A	AndroidName:8.1.0	APILevel:27	
#	type:1	name:LSM6DS3TRCTRC Accelerometer	version:1	vendor:STMicroelectronics	resolution:5.950928E-4	power:0.15	maximumRange:78.4532
#	type:4	name:LSM6DS3TRCTRC Gyroscope	version:1	vendor:STMicroelectronics	resolution:6.1035156E-4	power:0.45	maximumRange:17.453293
#	type:2	name:AK09911 Magnetometer	version:1	vendor:AKM	resolution:0.1	power:0.24	maximumRange:4900.0
#	VersionName:v20190612-nightly	VersionCode:263	
1560566366969	TYPE_WAYPOINT	107.48422	120.17882
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	39f0ace3cd230f9365bb5f75b195857601714ad5	-88	5180	1560566394604
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	2434faeaf1231358465beca7ebe02b0af39270f9	-52	2412	1560566369729
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	b10ec6dec2b8629d56e204243fe5ece683eee9f9	-90	5745	1560566373290
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	5739331d4251b44e1f0e1cd24b87ff32155f942a	-89	5745	1560566375139
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	139f69f705b974da832a8af5fbf1d2bf2a8f3a80	-67	2437	1560566375243
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	3e551a3b0422da51f68e56ebd799796f701874aa	-86	5805	1560566370861
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	2172ac2227e4f44328ef00bd6d2f40c6fa0ecd33	-58	2437	1560566372492
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	9aa23bd4770a66ef1ac0c0891849902473f1803f	-79	5825	1560566377050
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	5905d5464d7c9ff8e4e1529e6fff9319aa657d45	-88	5825	1560566369997
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	5ba6868adbe5e06aa7f49b61e58d21d0cd667878	-53	2412	1560566392971
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	3f91b00d9f28f8047f943a398b75b888a70c642f	-89	5745	1560566370731
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	7ed39a3be55a5875b475b560eaf1597f82f6f8d8	-91	5745	1560566393065
1560566396244	TYPE_WIFI	d1b67eee294a6c5a40600c97ef3491d546a55862	9039f1ef7e2b6f449d197103e99e360bd11b0ef5	-87	5765	1560566373315
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	ed0ccab60485943e11b3007ae1f65e81c4830f8a	-85	5765	1560566390423
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	3538318161db9e30cd1b84fd74f062d6609c709b	-89	5765	1560566390425
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	69aa7a799ec7abf64708e2310109de8a195982ba	-84	5785	1560566382522
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	ba1a631c7da0ff576b4b4008358861a662ab06ee	-91	5785	1560566390460
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	b074789da36c0bfabba7f635c57ca2d24f01ea14	-89	5785	1560566379723
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	63fc539cbb042d104709a1923163abae1687b6a6	-57	2437	1560566373403
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	7885a95a0653cca433100bde393d12d62824cd60	-50	2437	1560566393975
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	d0513a24c804169b37164096238c968e0b60268b	-88	5805	1560566390502
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	debaaf95d52ed80476ee970bbf1c4777b3c80f04	-88	5805	1560566395621
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	5edda4172af1a4e0516ec4ac9455d9cdd03845c9	-89	5825	1560566380705
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	b0ae8b253b63eabff0171b5afa957c1ceaa8b3f8	-88	5825	1560566375278
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	85c7fd770e5ac22cef165020a46a29df5d392e2c	-68	2462	1560566370992
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	e3dc40eb7eb80d66cd0f5cd3c37a50abd1ef4b0c	-50	2412	1560566387569
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	b90a99c1159fab6975b3077c8616b4df775c28ba	-63	2437	1560566371629
1560566396244	TYPE_WIFI	7aa62903867055c03fcfccf748c7baa0d063c2ab	2546de3f0b181b53e859e471145c89821c623994	-64	2452	1560566371735
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	74b7028405d86862541f563c65a475b272a68f4d	-78	5240	1560566392081
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	b7a2b664829b84b721fe500beddc85d50680ecf8	-79	5240	1560566392082
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	f3d0584842a250460bd57e8ee7908046857ed279	-79	5240	1560566392082
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	0b9bf985b802523930e1d1cda606373af0375e02	-78	5240	1560566392082
1560566396244	TYPE_WIFI	ca969a043e538dab9b1e3d3bf0e82b34c962e019	e6460a40ba546ec452dc7fe08faf1698229eacef	-79	5240	1560566392083
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	9ce50598091bc5a03c84f5bc3c3ce49de0061784	-89	5765	1560566373325
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	93d6dda6d6a5b3885311e32dae3fbe2d0279ae1f	-67	2437	1560566375248
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	72c08956c3228e2af0b53c1ae4282f9ea7cd1670	-54	2437	1560566387753
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	29366ff0c6855fdb267f7624b3c633ae45447710	-75	5805	1560566395641
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	23eff82185bfcdf84266696b255602f2d481dc11	-89	5825	1560566372554
1560566396244	TYPE_WIFI	4b15c65b02af7364dd2622036c4b60615d48fc5f	f9399801d9b209ba33ed2bdffdb6331064618d18	-65	2457	1560566385432
1560566396244	TYPE_WIFI	773182ed1bf7b81c10854746149fa925b98d0a87	e68bd37f8988c88f591b6c37652ab42f38e41cad	-68	2462	1560566382754
1560566396244	TYPE_WIFI	0bbd0b9640d206f8f5674350e65990818d51fcbd	77d0a5bbd23b42685576c95b6d9d92480657ecfd	-56	2462	1560566375416
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	6c79d113874f095577904af5d4ad2ab3cd968377	-61	2462	1560566372709
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	7154a26b09952bf61894efaba036b25c0769a80a	-90	5745	1560566393027
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	8830c6921c34332b455e3a0dd5671ec8f80fc7c6	-68	5745	1560566395530
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	a2129c83fc1b1576ae9c3bcd3a24d20966bb4e68	-86	5785	1560566373345
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	2b61bc387f235b7f4d5bf32d6d20265c42b52a92	-89	5785	1560566373370
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	db93f78a862d93c930333c00d264ecb6711a592a	-87	5785	1560566376962
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	2876ac0dd0cee92029443e7ee55e2cf438e0686d	-81	5805	1560566376986
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	185f2184143fcaab48f48a2c7ec6d617b76550aa	-63	2462	1560566373607
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	6f8be960a7acfbe0c39c37ced54f7b34bd528b84	-64	2462	1560566386331
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	20f37eb4211e490860cecee88987ea423f027c27	-90	5745	1560566381590
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	240d50f8d919ee72d19ef1480a5581914aa96307	-84	5765	1560566379670
1560566396244	TYPE_WIFI	f71459c1f73efa6d5a277a098d42bf003aeeab31	172ecd4925ecba79bab0930ab9f55fd54d7f6388	-59	2457	1560566395852
1560566396244	TYPE_WIFI	8a8d00f8a5b0461cb057080b81f0c4311396280a	fdc9d3d3039843dcf7dd3866e2cbdf7f0a568c8a	-59	2457	1560566395839
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	338cb74d9af29b10b66321a6814ce2fa2aa63ffd	-57	2412	1560566383318
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	d46674911ca68b995032a5cc3a1d133355885751	-90	5745	1560566375106
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	9977ed8b8d3aab47ac9751049c78fb2359ff03c5	-84	5765	1560566376919
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	0fb4ab7f910d95ec10ea5109d67da7ecb0c6effa	-89	5785	1560566375191
1560566396244	TYPE_WIFI	fd65a3b890836e243036addeadc3ebea485b163c	bb925df2feb7277cb62d49aa7a071b2784a1954f	-59	2457	1560566395846
1560566396244	TYPE_WIFI	4b40e3910efd62faf642a4b6224140110af776e2	726484e506bd500e809d2ef53d602c991beb58cf	-66	2462	1560566387954
1560566396244	TYPE_WIFI	85100558a444447ebd11a69e1eee00e81d4aa52c	7d2a8af023fb8fe7b1790a37154978c84dbb156f	-91	5240	1560566380484
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	ad30e9535e3382015f28e50e117ad56b201e481c	-90	5745	1560566376006
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	984016f5ac364179b03338d17a5345bbd75feebe	-86	5745	1560566376020
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	6d09afb7ef251fe0a01b72f3ba7df76d82df1a59	-84	5785	1560566376104
1560566396244	TYPE_WIFI	b8ea8cf3e81583f91a2d3f5253da09b1276d86ba	6b819dc507b925f8341e4fd23bc16d68a37b08a1	-58	2437	1560566376177
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	133477b47bdd69b81f8d0d717103a179881a23a2	-58	2437	1560566376170
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	a56d836c1b5f38a271d22cd9510aa81225f5f4ae	-63	2462	1560566382741
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	81d6b2dd52bcc1c94fdebaf695654166239ddacd	-87	5765	1560566376899
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	f70bff2ae025076e63f1d75b21903a2bd0220bc1	-90	5765	1560566378781
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	25f9acd2ca69015943d9d2ab5885105c3b4cde19	-89	5805	1560566376994
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	f8a89ac56b8d27921463719d0d05921e5efa9415	-69	2452	1560566379924
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	61e758d5c5b4e8df2f56ed9c229835229c5e9e56	-68	2412	1560566377767
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	8d3d9cde161b4f07ce6549b57ac61008b66f1dde	-41	2437	1560566394824
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	82bc4f8ebb9b45ca93f888e4c1e50559c2584e79	-90	5200	1560566378693
1560566396244	TYPE_WIFI	b8ea8cf3e81583f91a2d3f5253da09b1276d86ba	d7ea55b5c8cd6af9c6fbf0dc2f0a4d6f7ceab792	-52	2462	1560566395881
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	54ff6a8a3bc45d06fbab64f133c2749234b32723	-67	2447	1560566379865
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	f4051734ce38abe93345230e3853584fe1c7da50	-70	2462	1560566390740
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	141efb552034586f905bf3db1d679465693b8068	-58	2462	1560566380864
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	7c1ef85aa5be8e012ac960130d05d677b26b7379	-69	2462	1560566380866
1560566396244	TYPE_WIFI	ac6d07451f4f01b2cd956617ad49800ecc84aa85	21f11b14d0a5a3d1f34ee242f27b79f01a744cc8	-75	2472	1560566392482
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	da86b06b9b208000de61646bb7ed3ac1e0a94682	-76	5805	1560566395629
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	65a61d9fe3fa06fdfbd47fbf425ebaadc4aea084	-76	5805	1560566395629
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	dd93851c97455083e1203dd1a8123f67e3e2a755	-53	2437	1560566389650
1560566396244	TYPE_WIFI	ca969a043e538dab9b1e3d3bf0e82b34c962e019	e425e6f8d5d78edcbee050e4f866437c50b1440a	-50	2462	1560566387945
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	964d5e287ce52dba5e418ff97bdbb07efbbdf4da	-63	2412	1560566382341
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	084ac8158927d55d0a75614054b19aba739e125e	-88	5200	1560566382380
1560566396244	TYPE_WIFI	ca969a043e538dab9b1e3d3bf0e82b34c962e019	67d566a3557a9b962bac76bcb9b03c1b3ec13be5	-88	5200	1560566382380
1560566396244	TYPE_WIFI	be9e8da51e7d1f32a7988ac0794f82626fdf6967	19cb8af430cd83215f553a7fb63ff9e2a5e5b2a3	-69	2452	1560566392340
1560566396244	TYPE_WIFI	3974b5732cbb6383de969bf744b3fef967d51b5e	bdbfbcf3900f128664533e6e7398284a4545e898	-70	2412	1560566393818
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	e7dd29c310fc1f5489cf16badd1df769edd81875	-93	5765	1560566386007
1560566396244	TYPE_WIFI	7f9460d3a199bcfdda39bf065dee8a1695581d04	8d3a3a9378ed1a812f72a48aa0d4b3129441034e	-65	2437	1560566394833
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	8bd039476aa6912ea02e67311f2703f570c4401b	-63	2462	1560566386356
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	ee1790f13cf301191d80a9566badc17d6167f2ea	-89	5785	1560566386962
1560566396244	TYPE_WIFI	e5593da7238f8a7ef35d7156e0c1352097008351	6166f45a48d74193382d40b934e04a5adb7bfc8b	-65	2437	1560566394836
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	029a3a814ee0a9229c75689eb815fab0868a69fa	-63	2462	1560566387207
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	1300cd38f3f3ac2f59f44b29339ea2522287ddfc	-67	2462	1560566387216
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	4e67d3842847ba260460134c0ebfedd3b218b0ba	-49	2462	1560566387944
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	f84c836a840d969d1b45034741ed4672eafffba7	-50	2462	1560566387944
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	11e21fc5462eb731b25143f6d4c7a058a4a2b49e	-49	2462	1560566387945
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	ce5b8a65e06d2b15d207eb705513bbde18713a10	-58	2412	1560566394630
1560566396244	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	8f542745290b2a80788a42f3fb9f265eef44fddb	-62	2437	1560566388544
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	e1570b4282bad1e5b63aa9168dadc397ddc30d90	-60	2462	1560566395034
1560566396244	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	228acb1bc076f61bd1bffc6d39e3835afec1b7c8	-67	2412	1560566395476
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	997949742fe5b76290ec955faeb4c30dfae111bb	-89	5805	1560566390483
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	445d59ebb769091d58d94399e07bf1e0e29f862b	-67	2462	1560566390748
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	3a8e0783c9e558d5c5c67a93b9b2ba99aed0233c	-70	2462	1560566391597
1560566396244	TYPE_WIFI	304c4803d857c0e4acfa28fab808f8d951e232b5	f13f3c696f885cd0c39bbe28b1ad499f0551d576	-91	5180	1560566392016
1560566396244	TYPE_WIFI	44d1f1e372aa33c9bcbfe28c2f9a04979bfa22ff	f080b5647a5fff2ccfbae0aeabb9601c770d60c0	-92	5180	1560566392017
1560566396244	TYPE_WIFI	d7bc99b440c7e7a24c163aafd9a8ebeeafd35f7a	bb8b2bf1462ed4c33fb701b6f822880bc06a9051	-74	2472	1560566393404
1560566396244	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	53f67bf70eacce2788fcda19bc535ff5074f27de	-64	2412	1560566394599
1560566396244	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	8abb2aaa3ad2af60a4d54685a23fe976eb907448	-67	2412	1560566395499
1560566396207	TYPE_ACCELEROMETER	-0.3972168	0.06700134	9.635895
1560566396207	TYPE_MAGNETIC_FIELD	-22.619999	-15.66	-33.54
1560566396207	TYPE_GYROSCOPE	-0.0745697	-0.05192566	-0.038970947
1560566396207	TYPE_ROTATION_VECTOR	0.036129452	-0.07104292	-0.81262326
1560566396207	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.179996	-39.84	-81.72
1560566396207	TYPE_GYROSCOPE_UNCALIBRATED	-0.106292725	-0.0677948	-0.043685913
1560566396207	TYPE_ACCELEROMETER_UNCALIBRATED	-0.42591858	0.41993713	9.7495575
1560566396226	TYPE_ACCELEROMETER	-0.35653687	0.34336853	9.645477
1560566396226	TYPE_MAGNETIC_FIELD	-22.619999	-15.66	-33.54
1560566396226	TYPE_GYROSCOPE	-0.014404297	-9.1552734E-4	-0.0466156
1560566396226	TYPE_ROTATION_VECTOR	0.036129452	-0.07104292	-0.81262326
1560566396226	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.179996	-39.84	-81.72
1560566396226	TYPE_GYROSCOPE_UNCALIBRATED	-0.106292725	-0.0677948	-0.043685913
1560566396226	TYPE_ACCELEROMETER_UNCALIBRATED	-0.42591858	0.41993713	9.7495575
1560566396245	TYPE_ACCELEROMETER	-0.4402771	0.34934998	9.850067
1560566396245	TYPE_MAGNETIC_FIELD	-22.619999	-15.66	-33.54
1560566396245	TYPE_GYROSCOPE	2.4414062E-4	-0.0021362305	-0.07991028
1560566396245	TYPE_ROTATION_VECTOR	0.036129452	-0.07104292	-0.81262326
1560566396245	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.179996	-39.84	-81.72
1560566396245	TYPE_GYROSCOPE_UNCALIBRATED	-0.106292725	-0.0677948	-0.043685913
1560566396245	TYPE_ACCELEROMETER_UNCALIBRATED	-0.42591858	0.41993713	9.7495575
1560566396265	TYPE_ACCELEROMETER	-0.48214722	0.36968994	9.930222
1560566396265	TYPE_MAGNETIC_FIELD	-22.619999	-15.66	-33.54
1560566396265	TYPE_GYROSCOPE	0.021026611	-0.043060303	-0.11412048
1560566396265	TYPE_ROTATION_VECTOR	0.036129452	-0.07104292	-0.81262326
1560566396265	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.179996	-39.84	-81.72
1560566396265	TYPE_GYROSCOPE_UNCALIBRATED	-0.106292725	-0.0677948	-0.043685913
1560566396265	TYPE_ACCELEROMETER_UNCALIBRATED	-0.42591858	0.41993713	9.7495575
1560566396284	TYPE_ACCELEROMETER	-0.39123535	0.44267273	9.49353
1560566396284	TYPE_MAGNETIC_FIELD	-22.439999	-15.839999	-33.96
1560566396284	TYPE_GYROSCOPE	0.027130127	3.0517578E-4	-0.11442566
1560566396284	TYPE_ROTATION_VECTOR	0.034558903	-0.0690137	-0.8136262
1560566396284	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.359997	-40.02	-82.14
1560566396284	TYPE_GYROSCOPE_UNCALIBRATED	0.034194946	-0.03604126	-0.122787476
1560566396284	TYPE_ACCELEROMETER_UNCALIBRATED	-0.3900299	0.36491394	9.208786
1560566396303	TYPE_ACCELEROMETER	-0.38404846	0.19142151	9.010178
1560566396303	TYPE_MAGNETIC_FIELD	-22.14	-16.199999	-34.02
1560566396303	TYPE_GYROSCOPE	-0.06968689	0.06750488	-0.08784485
1560566396303	TYPE_ROTATION_VECTOR	0.034360126	-0.06875987	-0.81489784
1560566396303	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.659996	-40.379997	-82.2
1560566396303	TYPE_GYROSCOPE_UNCALIBRATED	-0.0012359619	0.044906616	-0.104156494
1560566396303	TYPE_ACCELEROMETER_UNCALIBRATED	-0.39482117	-0.0765686	9.0221405
1560566396322	TYPE_ACCELEROMETER	-0.41635132	-0.4055786	9.347565
1560566396322	TYPE_MAGNETIC_FIELD	-22.08	-15.719999	-33.96
1560566396322	TYPE_GYROSCOPE	-0.26882935	0.05407715	-0.07746887
1560566396322	TYPE_ROTATION_VECTOR	0.034623947	-0.06789692	-0.81548184
1560566396322	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.719994	-39.9	-82.14
1560566396322	TYPE_GYROSCOPE_UNCALIBRATED	-0.1618805	0.065979004	-0.08369446
1560566396322	TYPE_ACCELEROMETER_UNCALIBRATED	-0.39482117	-0.0765686	9.0221405
1560566396342	TYPE_ACCELEROMETER	-0.3864441	-0.83628845	10.494919
1560566396342	TYPE_MAGNETIC_FIELD	-22.08	-15.599999	-33.899998
1560566396342	TYPE_GYROSCOPE	-0.39131165	0.014053345	-0.076553345
1560566396342	TYPE_ROTATION_VECTOR	0.034033865	-0.06550743	-0.8160579
1560566396342	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.719994	-39.78	-82.08
1560566396342	TYPE_GYROSCOPE_UNCALIBRATED	-0.34973145	0.03451538	-0.07911682
1560566396342	TYPE_ACCELEROMETER_UNCALIBRATED	-0.28474426	-0.78964233	11.07518
1560566396361	TYPE_ACCELEROMETER	-0.093322754	-0.59342957	11.332413
1560566396361	TYPE_MAGNETIC_FIELD	-22.32	-15.599999	-33.96
1560566396361	TYPE_GYROSCOPE	-0.2975464	-0.01373291	-0.07624817
1560566396361	TYPE_ROTATION_VECTOR	0.032414336	-0.06252837	-0.8166823
1560566396361	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.479996	-39.78	-82.14
1560566396361	TYPE_GYROSCOPE_UNCALIBRATED	-0.37141418	-0.002746582	-0.078811646
1560566396361	TYPE_ACCELEROMETER_UNCALIBRATED	0.06341553	-0.29910278	11.099106
1560566396380	TYPE_ACCELEROMETER	0.107681274	0.0035858154	10.56073
1560566396380	TYPE_MAGNETIC_FIELD	-22.14	-15.299999	-33.899998
1560566396380	TYPE_GYROSCOPE	-0.05809021	0.055282593	-0.09701538
1560566396380	TYPE_ROTATION_VECTOR	0.030388936	-0.059595015	-0.81731564
1560566396380	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.659996	-39.48	-82.08
1560566396380	TYPE_GYROSCOPE_UNCALIBRATED	-0.17623901	0.0036773682	-0.087677
1560566396380	TYPE_ACCELEROMETER_UNCALIBRATED	0.088531494	0.26919556	9.948166
1560566396399	TYPE_ACCELEROMETER	0.07896423	0.44148254	9.352356
1560566396399	TYPE_MAGNETIC_FIELD	-21.9	-15.059999	-33.66
1560566396399	TYPE_GYROSCOPE	0.09890747	0.14141846	-0.12542725
1560566396399	TYPE_ROTATION_VECTOR	0.029290132	-0.057808224	-0.81789786
1560566396399	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.899994	-39.239998	-81.84
1560566396399	TYPE_GYROSCOPE_UNCALIBRATED	0.040618896	0.11117554	-0.11302185
1560566396399	TYPE_ACCELEROMETER_UNCALIBRATED	0.20339966	0.50250244	8.852249
1560566396419	TYPE_ACCELEROMETER	0.1878357	0.58026123	8.495728
1560566396419	TYPE_MAGNETIC_FIELD	-22.02	-15.12	-33.66
1560566396419	TYPE_GYROSCOPE	0.11326599	0.0894928	-0.1849823
1560566396419	TYPE_ROTATION_VECTOR	0.030416042	-0.057460178	-0.8184455
1560566396419	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.779995	-39.3	-81.84
1560566396419	TYPE_GYROSCOPE_UNCALIBRATED	0.12460327	0.12921143	-0.1530304
1560566396419	TYPE_ACCELEROMETER_UNCALIBRATED	-0.20579529	0.6879425	8.243286
1560566396438	TYPE_ACCELEROMETER	-0.5096741	0.72502136	8.086548
1560566396438	TYPE_MAGNETIC_FIELD	-22.14	-15.12	-33.54
1560566396438	TYPE_GYROSCOPE	0.04789734	0.019851685	-0.18681335
1560566396438	TYPE_ROTATION_VECTOR	0.032184847	-0.05766284	-0.8191604
1560566396438	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.659996	-39.3	-81.72
1560566396438	TYPE_GYROSCOPE_UNCALIBRATED	0.08947754	0.051620483	-0.20892334
1560566396438	TYPE_ACCELEROMETER_UNCALIBRATED	-0.42593384	0.6388855	8.105698
1560566396457	TYPE_ACCELEROMETER	-0.30628967	0.42233276	8.402405
1560566396457	TYPE_MAGNETIC_FIELD	-21.9	-15.0	-33.66
1560566396457	TYPE_GYROSCOPE	-0.060531616	-0.040618896	-0.11076355
1560566396457	TYPE_ROTATION_VECTOR	0.03317959	-0.057996895	-0.8202142
1560566396457	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.899994	-39.18	-81.84
1560566396457	TYPE_GYROSCOPE_UNCALIBRATED	-0.0018463135	-0.010696411	-0.14814758
1560566396457	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43070984	0.20578003	8.946762
1560566396476	TYPE_ACCELEROMETER	-0.64845276	0.0335083	9.363113
1560566396476	TYPE_MAGNETIC_FIELD	-21.72	-15.299999	-33.54
1560566396476	TYPE_GYROSCOPE	-0.09472656	-0.06871033	-0.076553345
